$4kai_111_2	$selected UNL:A:1
$4kai_112_4	$selected UNL:A:1
$4kai_113_8	$selected UNL:A:1
$4kai_114_2	$selected UNL:A:1
$4kai_114_6	$selected UNL:A:1
$4kai_116_2	$selected UNL:A:1
$4kai_117_4	$selected UNL:A:1
$4kai_119_5	$selected UNL:A:1
$4kai_119_7	$selected UNL:A:1
$4kai_119_9	$selected UNL:A:1
$4kai_120_2	$selected UNL:A:1
$4kai_120_7	$selected UNL:A:1
$4kai_120_9	$selected UNL:A:1
$4kai_121_5	$selected UNL:A:1
$4kai_122_2	$selected UNL:A:1
$4kai_123_4	$selected UNL:A:1
$4kai_124_3	$selected UNL:A:1
$4kai_126_3	$selected UNL:A:1
$4kai_126_4	$selected UNL:A:1
$4kai_126_6	$selected UNL:A:1
