CHEMBL210050,,0,596.69,1,3.16,29,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NCc4ccccc4)ccc3N2)c(O)c2cccnc21,IC50,'=',5.5,nM,8.26,,,UO_0000065,13.84,0.28,5.1,4.81,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL378727,,0,626.67,1,3.18,19,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)Nc4ccc(C(=O)O)cc4)ccc3N2)c(O)c2cccnc21,IC50,'=',20,nM,7.7,,,UO_0000065,12.29,0.24,4.52,3.68,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL379613,,0,504.55,1,0.79,48,NS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c3ccccc3n(NC3CCC3)c1=O)=N2,IC50,'=',5.2,nM,8.28,,,UO_0000065,16.42,0.33,7.49,4.48,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL210854,,0,603.64,2,2.01,9,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NC(=O)OCCC#N)ccc3N2)c(O)c2cccnc21,IC50,'=',6.7,nM,8.17,,,UO_0000065,13.54,0.27,6.16,3.68,0,CHEMBL865371,Inhibition of HCV 1b NS5B RNA polymerase,B,BAO_0000357,single protein format,Hepatitis C virus subtype 1b,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL384446,,0,588.71,1,3.29,32,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NC4CCCCC4)ccc3N2)c(O)c2cccnc21,IC50,'=',67,nM,7.17,,,UO_0000065,12.19,0.24,3.88,4.17,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL377394,,0,625.69,1,2.58,24,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)Nc4cccc(C(N)=O)c4)ccc3N2)c(O)c2cccnc21,IC50,'=',43,nM,7.37,,,UO_0000065,11.77,0.23,4.79,3.43,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL211004,,0,640.7,2,3.29,10,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NC(=O)OCc4ccccc4)ccc3N2)c(O)c2cccnc21,IC50,'=',58,nM,7.24,,,UO_0000065,11.29,0.22,3.95,3.65,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL209357,,0,588.62,2,1.73,8,C#CCOC(=O)NS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccnc3n(CCC(C)C)c1=O)N2,IC50,'=',72,nM,7.14,,,UO_0000065,12.13,0.24,5.41,3.6,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL241629,,0,564.6,2,1.72,5,COC(=O)NS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccnc3n(CCC(C)C)c1=O)N2,IC50,'=',63,nM,7.2,,,UO_0000065,12.75,0.26,5.48,3.63,0,CHEMBL865370,Inhibition of HCV 1a NS5B RNA polymerase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
CHEMBL209031,,0,610.72,1,3.2,28,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NCCc4ccccc4)ccc3N2)c(O)c2cccnc21,IC50,'=',37,nM,7.43,,,UO_0000065,12.17,0.24,4.23,4.32,0,CHEMBL865371,Inhibition of HCV 1b NS5B RNA polymerase,B,BAO_0000357,single protein format,Hepatitis C virus subtype 1b,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1138070,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None
